"id_odsp";"id_event";"sort_order";"time";"text";"event_type";"event_type2";"side";"event_team";"opponent";"player";"player2";"player_in";"player_out";"shot_place";"shot_outcome";"is_goal";"location";"bodypart";"assist_method";"situation";"fast_break"
"GY3xCn8s/";"GY3xCn8s66";66.0;67.0;"Foul by SebastiA¡n CristA³foro (Sevilla).";3.0;"NA";1.0;"Sevilla";"Granada";"sebastian cristoforo";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"bgczNz0n/";"bgczNz0n96";96.0;92.0;"Fernandinho (Manchester City) wins a free kick in the defensive half.";8.0;"NA";1.0;"Manchester City";"Sunderland";"fernandinho";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"zej7a9dJ/";"zej7a9dJ61";61.0;86.0;"Substitution, Dijon. Yohann Riviere replaces Julio Tavares.";7.0;"NA";1.0;"Dijon FCO";"Nantes";"NA";"NA";"yohann riviere";"julio tavares";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"02Tk5DSs/";"02Tk5DSs68";68.0;51.0;"Tobias Badila (Nancy) wins a free kick in the defensive half.";8.0;"NA";1.0;"AS Nancy Lorraine";"Lyon";"tobias badila";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"rLFpDSQI/";"rLFpDSQI22";22.0;18.0;"Hand ball by Steeve Yago (Toulouse).";10.0;"NA";1.0;"Toulouse";"Bordeaux";"steeve yago";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"I5EwAlta/";"I5EwAlta16";16.0;18.0;"Attempt missed. Gianluca Caprari (Pescara) left footed shot from outside the box is close, but misses to the right. Assisted by Francesco Zampano.";1.0;"12";1.0;"US Pescara";"Napoli";"gianluca caprari";"francesco zampano";"NA";"NA";"9";"2";0.0;"15";"2";1.0;"1";0.0
"Q7ZbHWmP/";"Q7ZbHWmP32";32.0;30.0;"Attempt blocked. Domenico Berardi (Sassuolo) left footed shot from outside the box is blocked.";1.0;"NA";2.0;"Sassuolo";"Palermo";"domenico berardi";"NA";"NA";"NA";"2";"3";0.0;"15";"2";0.0;"1";0.0
"zBATtaXe/";"zBATtaXe23";23.0;34.0;"Hugo Mallo (Celta de Vigo) wins a free kick in the defensive half.";8.0;"NA";1.0;"Celta Vigo";"Leganes";"hugo mallo";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"QBF75cSn/";"QBF75cSn44";44.0;42.0;"Foul by Marc Roca (Espanyol).";3.0;"NA";1.0;"Espanyol";"Malaga";"marc roca";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WbarSeih/";"WbarSeih72";72.0;76.0;"Substitution, Angers. Vincent Manceau replaces Pablo Martinez.";7.0;"NA";2.0;"Angers";"Metz";"NA";"NA";"vincent manceau";"pablo martinez";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Y1fgE1gD/";"Y1fgE1gD84";84.0;85.0;"Attempt missed. Breel Embolo (FC Schalke 04) header from the centre of the box is too high. Assisted by Johannes Geis with a cross.";1.0;"12";2.0;"Schalke 04";"Eintracht Frankfurt";"breel embolo";"johannes geis";"NA";"NA";"10";"2";0.0;"3";"3";2.0;"1";0.0
"0lWTK5fH/";"0lWTK5fH75";75.0;65.0;"Nicola Murru (Cagliari) wins a free kick in the defensive half.";8.0;"NA";1.0;"Cagliari";"AS Roma";"nicola murru";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"GxUyBJ4P/";"GxUyBJ4P24";24.0;22.0;"Marko Livaja (Las Palmas) is shown the yellow card.";4.0;"NA";1.0;"Las Palmas";"Granada";"marko livaja";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"SUIZAkOl/";"SUIZAkOl51";51.0;70.0;"Offside, Liverpool. Roberto Firmino tries a through ball, but Daniel Sturridge is caught offside.";9.0;"13";1.0;"Liverpool";"Leicester City";"daniel sturridge";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"U1c3Acm9/";"U1c3Acm917";17.0;23.0;"Offside, Juventus. Alex Sandro tries a through ball, but Sami Khedira is caught offside.";9.0;"13";1.0;"Juventus";"Sassuolo";"sami khedira";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"IF1fPgyB/";"IF1fPgyB51";51.0;48.0;"Attempt saved. Alassane Plea (Nice) right footed shot from the right side of the box is saved in the bottom left corner. Assisted by Ricardo Pereira.";1.0;"12";1.0;"Nice";"Marseille";"alassane plea";"ricardo pereira";"NA";"NA";"3";"1";0.0;"11";"1";1.0;"1";0.0
"pMNBT8Sd/";"pMNBT8Sd13";13.0;10.0;"Corner,  Metz. Conceded by Adrien Thomasson.";2.0;"NA";2.0;"Metz";"Nantes";"adrien thomasson";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"QTjC8yIL/";"QTjC8yIL36";36.0;26.0;"Attempt missed. Mauricio Pinilla (Atalanta) right footed shot from the centre of the box is too high.";1.0;"NA";1.0;"Atalanta";"Torino";"mauricio pinilla";"NA";"NA";"NA";"10";"2";0.0;"3";"1";0.0;"1";0.0
"r5179H2F/";"r5179H2F14";14.0;21.0;"Saphir Taider (Bologna) wins a free kick in the defensive half.";8.0;"NA";1.0;"Bologna";"Cagliari";"saphir taider";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"dAWLMnN0/";"dAWLMnN049";49.0;52.0;"Substitution, Manchester City. John Stones replaces Nicolas Otamendi.";7.0;"NA";1.0;"Manchester City";"Bournemouth";"NA";"NA";"john stones";"nicolas otamendi";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"IZcBH2Z1/";"IZcBH2Z133";33.0;29.0;"Foul by Jonathan Rivierez (Metz).";3.0;"NA";2.0;"Metz";"Dijon FCO";"jonathan rivierez";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"AHl7Z6TL/";"AHl7Z6TL2";2.0;2.0;"Inigo Martinez (Real Sociedad) wins a free kick in the defensive half.";8.0;"NA";2.0;"Real Sociedad";"Villarreal";"inigo martinez";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"MVdwUc2k/";"MVdwUc2k65";65.0;73.0;"Corner,  Roma. Conceded by Carlos Sanchez.";2.0;"NA";2.0;"AS Roma";"Fiorentina";"carlos sanchez";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"dAhWXghH/";"dAhWXghH56";56.0;67.0;"Marlos Moreno (Deportivo de La Coruna) wins a free kick in the defensive half.";8.0;"NA";2.0;"Deportivo La Coruna";"Alaves";"marlos moreno";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"b9Z0A66h/";"b9Z0A66h21";21.0;18.0;"Attempt missed. Paulo Dybala (Juventus) left footed shot from the right side of the box is close, but misses to the right. Assisted by Mario Lemina.";1.0;"12";1.0;"Juventus";"Cagliari";"paulo dybala";"mario lemina";"NA";"NA";"9";"2";0.0;"11";"2";1.0;"1";0.0
"nHIlnpDR/";"nHIlnpDR37";37.0;46.0;"Attempt blocked. Lionel Messi (Barcelona) left footed shot from the centre of the box is blocked. Assisted by Neymar.";1.0;"12";1.0;"Barcelona";"Atletico Madrid";"lionel messi";"neymar";"NA";"NA";"2";"3";0.0;"3";"2";1.0;"1";0.0
"rPLXkSD2/";"rPLXkSD24";4.0;10.0;"Offside, Real Sociedad. Mikel Oyarzabal tries a through ball, but Willian Jose is caught offside.";9.0;"13";1.0;"Real Sociedad";"Las Palmas";"willian jose";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"llRfmSkj/";"llRfmSkj8";8.0;3.0;"Roman Burki (Borussia Dortmund) wins a free kick in the defensive half.";8.0;"NA";1.0;"Borussia Dortmund";"SC Freiburg";"roman burki";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"6mv4cCDc/";"6mv4cCDc77";77.0;85.0;"Julian Schieber (Hertha Berlin) is shown the yellow card.";4.0;"NA";2.0;"Hertha Berlin";"Eintracht Frankfurt";"julian schieber";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"pOdRruY0/";"pOdRruY0108";108.0;90.0;"Attempt missed. Ryad Boudebouz (Montpellier) left footed shot from outside the box is close, but misses to the left.";1.0;"NA";1.0;"Montpellier";"Metz";"ryad boudebouz";"NA";"NA";"NA";"8";"2";0.0;"15";"2";0.0;"1";0.0
"OjTJqJKP/";"OjTJqJKP50";50.0;44.0;"Attempt missed. Felipe Anderson (Lazio) right footed shot from the right side of the box is high and wide to the left. Assisted by Keita with a cross.";1.0;"12";1.0;"Lazio";"Empoli";"felipe anderson";"keita";"NA";"NA";"6";"2";0.0;"11";"1";2.0;"1";0.0
"xncTv251/";"xncTv25118";18.0;17.0;"Foul by Martin Montoya (Valencia).";3.0;"NA";2.0;"Valencia";"Leganes";"martin montoya";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"xpULOHr0/";"xpULOHr010";10.0;8.0;"Foul by Olivier Ntcham (Genoa).";3.0;"NA";1.0;"Genoa";"US Pescara";"olivier ntcham";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"0dIow87s/";"0dIow87s88";88.0;84.0;"Attempt missed. Valon Behrami (Watford) right footed shot from outside the box is close, but misses to the right following a corner.";1.0;"NA";2.0;"Watford";"Burnley";"valon behrami";"NA";"NA";"NA";"9";"2";0.0;"15";"1";0.0;"3";0.0
"ATthtYJj/";"ATthtYJj40";40.0;45.0;"Substitution, West Ham United. Simone Zaza replaces Gokhan Tore.";7.0;"NA";1.0;"West Ham";"Middlesbrough";"NA";"NA";"simone zaza";"gokhan tore";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"hUJha0Is/";"hUJha0Is33";33.0;31.0;"Foul by Eric Bautheac (Lille).";3.0;"NA";1.0;"Lille";"AS Nancy Lorraine";"eric bautheac";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"r5PgE2dK/";"r5PgE2dK13";13.0;12.0;"Ezequiel Ponce (Granada CF) wins a free kick in the defensive half.";8.0;"NA";1.0;"Granada";"Leganes";"ezequiel ponce";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"WvwM0Dgn/";"WvwM0Dgn6";6.0;6.0;"Emmanuel Imorou (Caen) wins a free kick in the defensive half.";8.0;"NA";1.0;"Caen";"Toulouse";"emmanuel imorou";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"feeQjzSh/";"feeQjzSh53";53.0;43.0;"Offside, Crotone. Federico Ceccherini tries a through ball, but Diego Falcinelli is caught offside.";9.0;"13";2.0;"Crotone";"Cagliari";"diego falcinelli";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"EeltaPl2/";"EeltaPl2104";104.0;84.0;"Emre Mor (Borussia Dortmund) is shown the red card for violent conduct.";6.0;"14";1.0;"Borussia Dortmund";"Hertha Berlin";"emre mor";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"lIWaAgen/";"lIWaAgen13";13.0;9.0;"Kevin-Prince Boateng (Las Palmas) wins a free kick on the left wing.";8.0;"NA";1.0;"Las Palmas";"Espanyol";"kevinprince boateng";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"lIWaAgen/";"lIWaAgen28";28.0;23.0;"Corner,  Espanyol. Conceded by David Garcia.";2.0;"NA";2.0;"Espanyol";"Las Palmas";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8bLa5Ztn/";"8bLa5Ztn24";24.0;30.0;"Goal!  Juventus 0, Udinese 1. Jakub Jankto (Udinese) left footed shot from outside the box to the centre of the goal.";1.0;"NA";2.0;"Udinese";"Juventus";"jakub jankto";"NA";"NA";"NA";"5";"1";1.0;"15";"2";0.0;"1";0.0
"8bLa5Ztn/";"8bLa5Ztn92";92.0;93.0;"Foul by Stipe Perica (Udinese).";3.0;"NA";2.0;"Udinese";"Juventus";"stipe perica";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"jNA44gdh/";"jNA44gdh39";39.0;33.0;"Foul by Lorenzo Crisetig (Crotone).";3.0;"NA";2.0;"Crotone";"Sassuolo";"lorenzo crisetig";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"vmmb2QUj/";"vmmb2QUj80";80.0;72.0;"Jerome Roussillon (Montpellier) wins a free kick in the defensive half.";8.0;"NA";2.0;"Montpellier";"AS Monaco";"jerome roussillon";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"nk8J98xH/";"nk8J98xH77";77.0;51.0;"Attempt missed. Maciej Rybus (Lyon) left footed shot from outside the box is close, but misses to the right from a direct free kick.";1.0;"NA";1.0;"Lyon";"Guingamp";"maciej rybus";"NA";"NA";"NA";"9";"2";0.0;"15";"2";0.0;"4";0.0
"p6oUEhQF/";"p6oUEhQF55";55.0;61.0;"Attempt saved. Joe Allen (Stoke City) right footed shot from the left side of the box is saved in the centre of the goal. Assisted by Glenn Whelan.";1.0;"12";2.0;"Stoke City";"Hull";"joe allen";"glenn whelan";"NA";"NA";"5";"1";0.0;"9";"1";1.0;"1";0.0
"zRQCCrJ1/";"zRQCCrJ17";7.0;8.0;"Foul by Frederik Sorensen (1. FC Koln).";3.0;"NA";2.0;"FC Cologne";"Hertha Berlin";"frederik sorensen";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"UDcO8SiN/";"UDcO8SiN34";34.0;64.0;"Corner,  Paris Saint Germain. Conceded by Rod Fanni.";2.0;"NA";1.0;"Paris Saint-Germain";"Marseille";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"ChqA7J81/";"ChqA7J8136";36.0;23.0;"Luca Mazzitelli (Sassuolo) wins a free kick in the defensive half.";8.0;"NA";1.0;"Sassuolo";"AS Roma";"luca mazzitelli";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"ChqA7J81/";"ChqA7J8157";57.0;41.0;"Offside, Roma. Kostas Manolas tries a through ball, but Edin Dzeko is caught offside.";9.0;"13";2.0;"AS Roma";"Sassuolo";"edin dzeko";"kostas manolas";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rJv68age/";"rJv68age30";30.0;21.0;"Foul by Boukary Drame (Atalanta).";3.0;"NA";2.0;"Atalanta";"US Pescara";"boukary drame";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"lAfFDqLh/";"lAfFDqLh24";24.0;19.0;"Foul by Tony Jantschke (Borussia Monchengladbach).";3.0;"NA";1.0;"Borussia Monchengladbach";"Eintracht Frankfurt";"tony jantschke";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"0hYhO7iA/";"0hYhO7iA6";6.0;11.0;"Foul by Ronny Rodelin (Caen).";3.0;"NA";2.0;"Caen";"AS Nancy Lorraine";"ronny rodelin";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"44FFRt7H/";"44FFRt7H58";58.0;58.0;"Neymar (Barcelona) wins a free kick on the left wing.";8.0;"NA";1.0;"Barcelona";"Granada";"neymar";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"8YPOyRL9/";"8YPOyRL992";92.0;91.0;"Substitution, Guingamp. Sloan Privat replaces Yannis Salibur.";7.0;"NA";1.0;"Guingamp";"Angers";"NA";"NA";"sloan privat";"yannis salibur";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"AJeBEP5n/";"AJeBEP5n27";27.0;24.0;"Yussuf Poulsen (RB Leipzig) is shown the yellow card for a bad foul.";4.0;"NA";2.0;"RB Leipzig";"SV Darmstadt 98";"yussuf poulsen";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"lI6tF3Ed/";"lI6tF3Ed130";130.0;93.0;"Baptiste Reynet (Dijon) wins a free kick in the defensive half.";8.0;"NA";2.0;"Dijon FCO";"Bastia";"baptiste reynet";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"dCueCZOI/";"dCueCZOI59";59.0;41.0;"Attempt blocked. Jonas Hector (1. FC Koln) left footed shot from outside the box is blocked.";1.0;"NA";1.0;"FC Cologne";"Hamburg SV";"jonas hector";"NA";"NA";"NA";"2";"3";0.0;"15";"2";0.0;"1";0.0
"j1ktDshO/";"j1ktDshO15";15.0;11.0;"Foul by Hugo Mallo (Celta de Vigo).";3.0;"NA";2.0;"Celta Vigo";"Las Palmas";"hugo mallo";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8bcsttMA/";"8bcsttMA73";73.0;48.0;"Mikel Villanueva (Malaga) is shown the yellow card for a bad foul.";4.0;"NA";1.0;"Malaga";"Sporting Gijon";"mikel villanueva";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"buEcQM4b/";"buEcQM4b53";53.0;43.0;"Corner,  VfL Wolfsburg. Conceded by Alexander Schwolow.";2.0;"NA";2.0;"VfL Wolfsburg";"SC Freiburg";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"dKLrKm2e/";"dKLrKm2e43";43.0;43.0;"Foul by Steven Pienaar (Sunderland).";3.0;"NA";2.0;"Sunderland";"Bournemouth";"steven pienaar";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"h2D1PtK4/";"h2D1PtK442";42.0;46.0;"Foul by Wendell (Bayer 04 Leverkusen).";3.0;"NA";1.0;"Bayer Leverkusen";"SV Darmstadt 98";"wendell";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"On1MHIla/";"On1MHIla88";88.0;81.0;"Corner,  Napoli. Conceded by Lucas Biglia.";2.0;"NA";1.0;"Napoli";"Lazio";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"QcIJL0w0/";"QcIJL0w093";93.0;90.0;"Corner,  West Ham United. Conceded by Jonathan Walters.";2.0;"NA";1.0;"West Ham";"Stoke City";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"xj5QGx45/";"xj5QGx4519";19.0;14.0;"Foul by Daniele Baselli (Torino).";3.0;"NA";1.0;"Torino";"Cagliari";"daniele baselli";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"xj5QGx45/";"xj5QGx4523";23.0;15.0;"Foul by Marco Benassi (Torino).";3.0;"NA";1.0;"Torino";"Cagliari";"marco benassi";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"tOBHIbZh/";"tOBHIbZh105";105.0;80.0;"Attempt blocked. Federico Viviani (Bologna) right footed shot from outside the box is blocked.";1.0;"NA";2.0;"Bologna";"AS Roma";"federico viviani";"NA";"NA";"NA";"2";"3";0.0;"15";"1";0.0;"1";0.0
"UVOANM8m/";"UVOANM8m99";99.0;86.0;"Attempt missed. Philippe Coutinho (Liverpool) right footed shot from the centre of the box is too high. Assisted by Nathaniel Clyne.";1.0;"12";1.0;"Liverpool";"Watford";"philippe coutinho";"nathaniel clyne";"NA";"NA";"10";"2";0.0;"3";"1";1.0;"1";0.0
"APSZzh01/";"APSZzh0127";27.0;29.0;"Attempt missed. Ross Barkley (Everton) left footed shot from the centre of the box misses to the right. Assisted by Yannick Bolasie with a cross.";1.0;"12";1.0;"Everton";"Swansea";"ross barkley";"yannick bolasie";"NA";"NA";"9";"2";0.0;"3";"2";2.0;"1";0.0
"APSZzh01/";"APSZzh0187";87.0;77.0;"Attempt missed. Gerard Deulofeu (Everton) right footed shot from outside the box is high and wide to the right. Assisted by Ross Barkley.";1.0;"12";1.0;"Everton";"Swansea";"gerard deulofeu";"ross barkley";"NA";"NA";"6";"2";0.0;"15";"1";1.0;"1";0.0
"fmDRqyYi/";"fmDRqyYi47";47.0;40.0;"Nicolo Barella (Cagliari) wins a free kick in the defensive half.";8.0;"NA";2.0;"Cagliari";"Chievo Verona";"nicolo barella";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"fmDRqyYi/";"fmDRqyYi55";55.0;43.0;"Foul by Niccolo Giannetti (Cagliari).";3.0;"NA";2.0;"Cagliari";"Chievo Verona";"niccolo giannetti";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rZlpxMNt/";"rZlpxMNt15";15.0;22.0;"Foul by Duncan Watmore (Sunderland).";3.0;"NA";1.0;"Sunderland";"Hull";"duncan watmore";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"67raUS11/";"67raUS1191";91.0;61.0;"Goal!  1899 Hoffenheim 2, Hamburger SV 2. Nicolai Muller (Hamburger SV) right footed shot from the right side of the six yard box to the bottom right corner. Assisted by Lewis Holtby following a fast break.";1.0;"12";2.0;"Hamburg SV";"TSG Hoffenheim";"nicolai muller";"lewis holtby";"NA";"NA";"4";"1";1.0;"12";"1";1.0;"1";1.0
"EkwCeLLc/";"EkwCeLLc60";60.0;57.0;"David Lopez (Espanyol) wins a free kick in the defensive half.";8.0;"NA";2.0;"Espanyol";"Alaves";"david lopez";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"xjReWH3h/";"xjReWH3h57";57.0;60.0;"Foul by Djamel Mesbah (Crotone).";3.0;"NA";1.0;"Crotone";"Torino";"djamel mesbah";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"pCMyrnW0/";"pCMyrnW072";72.0;59.0;"Foul by Mike Frantz (Sport-Club Freiburg).";3.0;"NA";1.0;"SC Freiburg";"RB Leipzig";"mike frantz";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"pCMyrnW0/";"pCMyrnW086";86.0;67.0;"Attempt saved. Vincenzo Grifo (Sport-Club Freiburg) right footed shot from outside the box is saved in the bottom left corner. Assisted by Christian Gunter.";1.0;"12";1.0;"SC Freiburg";"RB Leipzig";"vincenzo grifo";"christian gunter";"NA";"NA";"3";"1";0.0;"15";"1";1.0;"1";0.0
"pbs3TnH7/";"pbs3TnH73";3.0;2.0;"Attempt missed. Admir Mehmedi (Bayer 04 Leverkusen) left footed shot from the left side of the box is close, but misses to the right. Assisted by Hakan Calhanoglu.";1.0;"12";2.0;"Bayer Leverkusen";"Bayern Munich";"admir mehmedi";"hakan calhanoglu";"NA";"NA";"9";"2";0.0;"9";"2";1.0;"1";0.0
"xnJTq81l/";"xnJTq81l116";116.0;92.0;"Foul by Robert Leipertz (FC Ingolstadt 04).";3.0;"NA";1.0;"FC Ingolstadt 04";"VfL Wolfsburg";"robert leipertz";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"vy5Z8r7K/";"vy5Z8r7K99";99.0;74.0;"Ciro Immobile (Lazio) wins a free kick on the left wing.";8.0;"NA";2.0;"Lazio";"Palermo";"ciro immobile";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"6ZEBodFm/";"6ZEBodFm3";3.0;2.0;"Foul by Sergio Busquets (Barcelona).";3.0;"NA";1.0;"Barcelona";"Real Madrid";"sergio busquets";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"bqOmkdDN/";"bqOmkdDN67";67.0;62.0;"Attempt missed. Majeed Waris (Lorient) right footed shot from outside the box is high and wide to the right. Assisted by Vincent Le Goff.";1.0;"12";2.0;"Lorient";"Angers";"majeed waris";"vincent le goff";"NA";"NA";"6";"2";0.0;"15";"1";1.0;"1";0.0
"vaienR2o/";"vaienR2o19";19.0;21.0;"Attempt blocked. Riyad Mahrez (Leicester City) right footed shot from outside the box is blocked. Assisted by Daniel Amartey.";1.0;"12";2.0;"Leicester City";"Sunderland";"riyad mahrez";"daniel amartey";"NA";"NA";"2";"3";0.0;"15";"1";1.0;"1";0.0
"29UxBp0m/";"29UxBp0m15";15.0;11.0;"Benno Schmitz (RB Leipzig) wins a free kick in the defensive half.";8.0;"NA";2.0;"RB Leipzig";"FC Ingolstadt 04";"benno schmitz";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"C6z65H6J/";"C6z65H6J65";65.0;50.0;"Omar Ramos (Leganes) wins a free kick in the defensive half.";8.0;"NA";2.0;"Leganes";"Las Palmas";"omar ramos";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"8G25iygp/";"8G25iygp22";22.0;23.0;"Foul by Sven Kums (Udinese).";3.0;"NA";2.0;"Udinese";"Atalanta";"sven kums";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WjHx0eUt/";"WjHx0eUt36";36.0;40.0;"Attempt saved. Javi Fuego (Espanyol) right footed shot from outside the box is saved in the centre of the goal. Assisted by Alvaro Vazquez.";1.0;"12";1.0;"Espanyol";"Sporting Gijon";"javi fuego";"alvaro vazquez";"NA";"NA";"5";"1";0.0;"15";"1";1.0;"1";0.0
"Gre0AhiK/";"Gre0AhiK9";9.0;9.0;"Corner,  Everton. Conceded by Francis Coquelin.";2.0;"NA";1.0;"Everton";"Arsenal";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"2HKzJRXK/";"2HKzJRXK93";93.0;87.0;"Attempt missed. Gilles Sunu (Angers) right footed shot from a difficult angle on the left misses to the right. Assisted by Pierrick Capelle.";1.0;"12";1.0;"Angers";"Nantes";"gilles sunu";"pierrick capelle";"NA";"NA";"9";"2";0.0;"7";"1";1.0;"1";0.0
"A5WeaSrJ/";"A5WeaSrJ8";8.0;7.0;"Attempt blocked. Victor Anichebe (Sunderland) left footed shot from the left side of the box is blocked. Assisted by Jason Denayer.";1.0;"12";1.0;"Sunderland";"Watford";"victor anichebe";"jason denayer";"NA";"NA";"2";"3";0.0;"9";"2";1.0;"1";0.0
"MXyfjhDE/";"MXyfjhDE75";75.0;65.0;"Joao Mario (Inter Milan) wins a free kick on the left wing.";8.0;"NA";2.0;"Internazionale";"Sassuolo";"joao mario";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"Sl3yVdad/";"Sl3yVdad37";37.0;38.0;"Sven Kums (Udinese) wins a free kick in the defensive half.";8.0;"NA";1.0;"Udinese";"Crotone";"sven kums";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"IkM7BqQf/";"IkM7BqQf63";63.0;55.0;"Corner,  Lyon. Conceded by Romain Thomas.";2.0;"NA";1.0;"Lyon";"Angers";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"ljxjGBh0/";"ljxjGBh043";43.0;41.0;"Corner,  Swansea City. Conceded by Darren Randolph.";2.0;"NA";1.0;"Swansea";"West Ham";"NA";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
